permutation,trial,model,f1 score,f1 avg,class 0 f1,class 1 f1,class -1 f1,class 0 precision,class 1 precision,class -1 precision,class 0 recall,class 1 recall,class -1 recall,strategy return,period,training months,fast window,slow window,factor,max transaction,fee_pct,fee_flat
SVC-p6-tr1-sw1-lw42-fa0.25-max100000-fee_flat14-fee_pct0.0004-#0,0,SVC,0.6838289286648842,0.23868409433281088,0.020477815699658706,0.518918918918919,0.1444321940463065,0.40540540540540543,0.36046511627906974,0.3830409356725146,0.01050420168067227,0.9259489732420659,0.08899456521739131,96366.1832029486,6,1,1,42,0.25,100000,0.0004,14
SVC-p6-tr1-sw1-lw42-fa0.5-max20000-fee_flat14-fee_pct0.0004-#0,0,SVC,0.6183228760931699,0.18250388622399055,0.00315955766192733,0.45880392519903723,0.15635939323220538,1.0,0.3058504073068378,0.2958057395143488,0.0015822784810126582,0.9177777777777778,0.10626486915146709,94916.66051332054,6,1,1,42,0.5,20000,0.0004,14
SVC-p6-tr1-sw1-lw42-fa0.5-max30000-fee_flat14-fee_pct0.0004-#0,0,SVC,0.6633662597459075,0.19467077553824108,0.0,0.45928462709284623,0.20408163265306123,0.0,0.3090117767537122,0.3161397670549085,0.0,0.894074074074074,0.1506740681998414,96530.46543308985,6,1,1,42,0.5,30000,0.0004,14
SVC-p6-tr1-sw1-lw42-fa0.5-max100000-fee_flat14-fee_pct0.0004-#0,0,SVC,0.7540263229155215,0.21966369943030928,0.0,0.4404168554599003,0.3136094674556213,0.0,0.31723237597911225,0.2938322938322938,0.0,0.72,0.3362410785091198,93545.82445826773,6,1,1,42,0.5,100000,0.0004,14
SVC-p6-tr1-sw1-lw42-fa0.8-max20000-fee_flat14-fee_pct0.0004-#0,0,SVC,0.9352575003438007,0.402186982177991,0.6282450674974039,0.05320033250207814,0.2538121003443187,0.5338235294117647,0.32653061224489793,0.2556987115956392,0.763246425567704,0.02895927601809955,0.251953125,99280.33444599177,6,1,1,42,0.8,20000,0.0004,14
SVC-p6-tr1-sw1-lw42-fa0.8-max30000-fee_flat14-fee_pct0.0004-#0,0,SVC,0.9660400429847679,0.3989193706951063,0.5920239655495226,0.08770555990602975,0.2863105175292154,0.533580830239622,0.32558139534883723,0.25,0.6648444070647603,0.05067873303167421,0.3349609375,98670.80546759251,6,1,1,42,0.8,30000,0.0004,14
SVC-p6-tr1-sw1-lw42-fa0.8-max100000-fee_flat14-fee_pct0.0004-#0,0,SVC,0.9339536713117087,0.40352307324760783,0.6333276826580776,0.059064807219032005,0.24156118143459915,0.5305310991195683,0.3157894736842105,0.2626146788990826,0.7855340622371741,0.03257918552036199,0.2236328125,99883.55886287097,6,1,1,42,0.8,100000,0.0004,14
SVC-p1-tr1-sw1-lw60-fa0.1-max20000-fee_flat14-fee_pct0.0004-#0,0,SVC,0.6931802478727388,0.22692466942140582,0.1998341625207297,0.04384724186704385,0.4494988434849653,0.38870967741935486,0.7045454545454546,0.3034087952120739,0.13448660714285715,0.022627737226277374,0.866914498141264,99416.4446240106,1,1,1,60,0.1,20000,0.0004,14
SVC-p1-tr1-sw1-lw60-fa0.1-max30000-fee_flat14-fee_pct0.0004-#0,0,SVC,0.8839145829605175,0.28607748866772487,0.21163166397415187,0.23547094188376755,0.43681197710259806,0.3830409356725146,0.3753993610223642,0.31029089771660934,0.14620535714285715,0.17153284671532848,0.737546468401487,97487.26933960861,1,1,1,60,0.1,30000,0.0004,14
SVC-p1-tr1-sw1-lw60-fa0.1-max100000-fee_flat14-fee_pct0.0004-#0,0,SVC,0.7113373957128306,0.23129030541701487,0.18747372845733504,0.07503410641200546,0.44882956084349007,0.3798977853492334,0.5729166666666666,0.303347280334728,0.12444196428571429,0.040145985401459854,0.862453531598513,102622.35419254654,1,1,1,60,0.1,100000,0.0004,14
SVC-p1-tr1-sw1-lw60-fa0.25-max20000-fee_flat14-fee_pct0.0004-#0,0,SVC,0.7504450796784161,0.34353658065515097,0.6496171516079632,0.09221466364323506,0.008613264427217916,0.49029126213592233,0.3674698795180723,0.3333333333333333,0.9623411978221416,0.052722558340535866,0.004363001745200698,100062.80183685847,1,1,1,60,0.25,20000,0.0004,14
SVC-p1-tr1-sw1-lw60-fa0.25-max30000-fee_flat14-fee_pct0.0004-#0,0,SVC,0.7294846135049162,0.3391565152886554,0.6538344953016065,0.07565011820330969,0.0,0.4908966772872098,0.42857142857142855,0.0,0.9786751361161524,0.04148660328435609,0.0,100359.99572545955,1,1,1,60,0.25,30000,0.0004,14
