permutation,model,f1 score,strategy return,period,training months,fast window,slow window,factor,max transaction
SVC-p1-tr(8)-sw(4)-lw(180)-fa(0.1)-max(30000),SVC,0.18636680311032827,126184.34700429605,1,8,4,180,0.1,30000
SVC-p1-tr(8)-sw(4)-lw(180)-fa(0.1)-max(100000),SVC,0.17063474705047532,172234.13926406536,1,8,4,180,0.1,100000
SVC-p1-tr(8)-sw(4)-lw(180)-fa(0.25)-max(20000),SVC,0.23082853102059975,117625.20528694481,1,8,4,180,0.25,20000
SVC-p1-tr(8)-sw(4)-lw(180)-fa(0.25)-max(30000),SVC,0.32067071044145656,123913.896920131,1,8,4,180,0.25,30000
SVC-p1-tr(8)-sw(4)-lw(180)-fa(0.25)-max(100000),SVC,0.23849682642941494,168994.41846004158,1,8,4,180,0.25,100000
SVC-p1-tr(8)-sw(4)-lw(180)-fa(0.5)-max(20000),SVC,0.6806416981368864,116425.36429119234,1,8,4,180,0.5,20000
SVC-p1-tr(8)-sw(4)-lw(180)-fa(0.5)-max(30000),SVC,0.6504770381239855,124493.13818039972,1,8,4,180,0.5,30000
SVC-p1-tr(8)-sw(4)-lw(180)-fa(0.5)-max(100000),SVC,0.6234943992171945,172578.693982461,1,8,4,180,0.5,100000
SVC-p1-tr(8)-sw(4)-lw(180)-fa(0.8)-max(20000),SVC,0.7164225691531041,113787.6813556336,1,8,4,180,0.8,20000
SVC-p1-tr(8)-sw(4)-lw(180)-fa(0.8)-max(30000),SVC,0.7211062004848734,120571.12633734157,1,8,4,180,0.8,30000
SVC-p1-tr(8)-sw(4)-lw(180)-fa(0.8)-max(100000),SVC,0.7337646229762501,163890.73340024994,1,8,4,180,0.8,100000
SVC-p1-tr(8)-sw(4)-lw(180)-fa(1)-max(20000),SVC,0.7141824137778557,113820.5211224283,1,8,4,180,1.0,20000
SVC-p1-tr(8)-sw(4)-lw(180)-fa(1)-max(30000),SVC,0.665688243027785,118514.05429197231,1,8,4,180,1.0,30000
SVC-p1-tr(8)-sw(4)-lw(180)-fa(1)-max(100000),SVC,0.6810679830110259,150970.58421637208,1,8,4,180,1.0,100000
SVC-p1-tr(8)-sw(4)-lw(180)-fa(2)-max(20000),SVC,0.02669261834352188,105617.19269618015,1,8,4,180,2.0,20000
SVC-p1-tr(8)-sw(4)-lw(180)-fa(2)-max(30000),SVC,0.03265548036480803,107137.75627489772,1,8,4,180,2.0,30000
SVC-p1-tr(8)-sw(4)-lw(180)-fa(2)-max(100000),SVC,0.028617474572757096,121654.44936204003,1,8,4,180,2.0,100000
SVC-p1-tr(8)-sw(4)-lw(180)-fa(3)-max(20000),SVC,-0.6748253808732838,100291.38091675277,1,8,4,180,3.0,20000
SVC-p1-tr(8)-sw(4)-lw(180)-fa(3)-max(30000),SVC,-0.6809220427439222,100376.41231800402,1,8,4,180,3.0,30000
SVC-p1-tr(8)-sw(4)-lw(180)-fa(3)-max(100000),SVC,-0.6811089640447869,101862.87945487369,1,8,4,180,3.0,100000
SVC-p1-tr(8)-sw(4)-lw(252)-fa(0.1)-max(20000),SVC,0.12935489024487778,115306.15030620065,1,8,4,252,0.1,20000
SVC-p1-tr(8)-sw(4)-lw(252)-fa(0.1)-max(30000),SVC,0.11780446095469488,126173.02155881384,1,8,4,252,0.1,30000
SVC-p1-tr(8)-sw(4)-lw(252)-fa(0.1)-max(100000),SVC,0.1307738805527705,166610.43165579566,1,8,4,252,0.1,100000
SVC-p1-tr(8)-sw(4)-lw(252)-fa(0.25)-max(20000),SVC,0.29233407641930087,117330.06138654135,1,8,4,252,0.25,20000
SVC-p1-tr(8)-sw(4)-lw(252)-fa(0.25)-max(30000),SVC,0.3272283801315493,122415.05945220609,1,8,4,252,0.25,30000
SVC-p1-tr(8)-sw(4)-lw(252)-fa(0.25)-max(100000),SVC,0.4123761692416912,166218.62689323773,1,8,4,252,0.25,100000
SVC-p1-tr(8)-sw(4)-lw(252)-fa(0.5)-max(20000),SVC,0.6838194381668384,116173.00922311546,1,8,4,252,0.5,20000
SVC-p1-tr(8)-sw(4)-lw(252)-fa(0.5)-max(30000),SVC,0.6500897077613341,124275.05657707725,1,8,4,252,0.5,30000
SVC-p1-tr(8)-sw(4)-lw(252)-fa(0.5)-max(100000),SVC,0.6858851158654374,174515.14064821947,1,8,4,252,0.5,100000
SVC-p1-tr(8)-sw(4)-lw(252)-fa(0.8)-max(20000),SVC,0.6811587974637967,112356.47778932413,1,8,4,252,0.8,20000
SVC-p1-tr(8)-sw(4)-lw(252)-fa(0.8)-max(30000),SVC,0.6719341867704016,116997.40878229769,1,8,4,252,0.8,30000
SVC-p1-tr(8)-sw(4)-lw(252)-fa(0.8)-max(100000),SVC,0.6733308845927967,148690.94418048544,1,8,4,252,0.8,100000
SVC-p1-tr(8)-sw(4)-lw(252)-fa(1)-max(20000),SVC,0.5060151320968855,108892.7682016689,1,8,4,252,1.0,20000
SVC-p1-tr(8)-sw(4)-lw(252)-fa(1)-max(30000),SVC,0.5583643629432066,111587.59781145238,1,8,4,252,1.0,30000
SVC-p1-tr(8)-sw(4)-lw(252)-fa(1)-max(100000),SVC,0.5207683182007093,132240.8300358004,1,8,4,252,1.0,100000
SVC-p1-tr(8)-sw(4)-lw(252)-fa(2)-max(20000),SVC,-0.08905196437811336,106225.11910170157,1,8,4,252,2.0,20000
SVC-p1-tr(8)-sw(4)-lw(252)-fa(2)-max(30000),SVC,-0.09284294878821608,108172.49033778245,1,8,4,252,2.0,30000
SVC-p1-tr(8)-sw(4)-lw(252)-fa(2)-max(100000),SVC,-0.10392933873576737,116048.64514268888,1,8,4,252,2.0,100000
SVC-p1-tr(8)-sw(4)-lw(252)-fa(3)-max(20000),SVC,-0.5673178990228931,100727.37725821818,1,8,4,252,3.0,20000
SVC-p1-tr(8)-sw(4)-lw(252)-fa(3)-max(30000),SVC,-0.5760684133959062,100951.85449102987,1,8,4,252,3.0,30000
SVC-p1-tr(8)-sw(4)-lw(252)-fa(3)-max(100000),SVC,-0.5205739064735964,101782.79071888604,1,8,4,252,3.0,100000
SVC-p1-tr(8)-sw(6)-lw(24)-fa(0.1)-max(20000),SVC,0.05350817637257632,116972.83449579515,1,8,6,24,0.1,20000
SVC-p1-tr(8)-sw(6)-lw(24)-fa(0.1)-max(30000),SVC,0.035198840123585984,123877.25432033533,1,8,6,24,0.1,30000
SVC-p1-tr(8)-sw(6)-lw(24)-fa(0.1)-max(100000),SVC,0.008067302619908956,172700.8366875447,1,8,6,24,0.1,100000
SVC-p1-tr(8)-sw(6)-lw(24)-fa(0.25)-max(20000),SVC,0.18287036713302696,118656.35445179038,1,8,6,24,0.25,20000
SVC-p1-tr(8)-sw(6)-lw(24)-fa(0.25)-max(30000),SVC,0.18209163633446934,126433.04125839361,1,8,6,24,0.25,30000
SVC-p1-tr(8)-sw(6)-lw(24)-fa(0.25)-max(100000),SVC,0.19366215362894967,181619.88485126774,1,8,6,24,0.25,100000
SVC-p1-tr(8)-sw(6)-lw(24)-fa(0.5)-max(20000),SVC,0.34961277365018417,114885.99986224946,1,8,6,24,0.5,20000
SVC-p1-tr(8)-sw(6)-lw(24)-fa(0.5)-max(30000),SVC,0.3390808827837961,121376.47984602269,1,8,6,24,0.5,30000
SVC-p1-tr(8)-sw(6)-lw(24)-fa(0.5)-max(100000),SVC,0.41887519556922426,171570.92635528801,1,8,6,24,0.5,100000
SVC-p1-tr(8)-sw(6)-lw(24)-fa(0.8)-max(20000),SVC,0.611059276091114,114425.74429616448,1,8,6,24,0.8,20000
SVC-p1-tr(8)-sw(6)-lw(24)-fa(0.8)-max(30000),SVC,0.572966326992679,124866.90257432092,1,8,6,24,0.8,30000
SVC-p1-tr(8)-sw(6)-lw(24)-fa(0.8)-max(100000),SVC,0.6719268891110526,179590.09927280247,1,8,6,24,0.8,100000
SVC-p1-tr(8)-sw(6)-lw(24)-fa(1)-max(20000),SVC,0.6663471952558031,115611.73822105951,1,8,6,24,1.0,20000
SVC-p1-tr(8)-sw(6)-lw(24)-fa(1)-max(30000),SVC,0.7136012293839049,123896.72054114539,1,8,6,24,1.0,30000
SVC-p1-tr(8)-sw(6)-lw(24)-fa(1)-max(100000),SVC,0.6517840446558345,163088.04221558734,1,8,6,24,1.0,100000
SVC-p1-tr(8)-sw(6)-lw(24)-fa(2)-max(20000),SVC,0.3652194829607678,106964.19986875028,1,8,6,24,2.0,20000
SVC-p1-tr(8)-sw(6)-lw(24)-fa(2)-max(30000),SVC,0.38714611878866956,111357.82418602568,1,8,6,24,2.0,30000
SVC-p1-tr(8)-sw(6)-lw(24)-fa(2)-max(100000),SVC,0.3757775355800046,127791.28994486172,1,8,6,24,2.0,100000
SVC-p1-tr(8)-sw(6)-lw(24)-fa(3)-max(20000),SVC,-0.4140222855825435,103810.27140493286,1,8,6,24,3.0,20000
SVC-p1-tr(8)-sw(6)-lw(24)-fa(3)-max(30000),SVC,-0.39537437381623963,106796.83924280657,1,8,6,24,3.0,30000
SVC-p1-tr(8)-sw(6)-lw(24)-fa(3)-max(100000),SVC,-0.3931950328067826,115195.55318695946,1,8,6,24,3.0,100000
SVC-p1-tr(8)-sw(6)-lw(42)-fa(0.1)-max(20000),SVC,0.0011795018584734862,114135.92640952769,1,8,6,42,0.1,20000
SVC-p1-tr(8)-sw(6)-lw(42)-fa(0.1)-max(30000),SVC,0.021780834133988347,120889.58011507156,1,8,6,42,0.1,30000
SVC-p1-tr(8)-sw(6)-lw(42)-fa(0.1)-max(100000),SVC,0.00770693638668507,164222.4177717343,1,8,6,42,0.1,100000
SVC-p1-tr(8)-sw(6)-lw(42)-fa(0.25)-max(20000),SVC,0.20014911802851487,113576.07083999383,1,8,6,42,0.25,20000
SVC-p1-tr(8)-sw(6)-lw(42)-fa(0.25)-max(30000),SVC,0.20836727762476437,121901.06934087968,1,8,6,42,0.25,30000
SVC-p1-tr(8)-sw(6)-lw(42)-fa(0.25)-max(100000),SVC,0.22245438374791116,168344.4773777136,1,8,6,42,0.25,100000
SVC-p1-tr(8)-sw(6)-lw(42)-fa(0.5)-max(20000),SVC,0.4971764430275216,113527.19682777306,1,8,6,42,0.5,20000
SVC-p1-tr(8)-sw(6)-lw(42)-fa(0.5)-max(30000),SVC,0.49020623848360045,119387.50371707758,1,8,6,42,0.5,30000
SVC-p1-tr(8)-sw(6)-lw(42)-fa(0.5)-max(100000),SVC,0.4800088960294632,167009.45107464583,1,8,6,42,0.5,100000
SVC-p1-tr(8)-sw(6)-lw(42)-fa(0.8)-max(20000),SVC,0.660361271199924,115180.94033990387,1,8,6,42,0.8,20000
SVC-p1-tr(8)-sw(6)-lw(42)-fa(0.8)-max(30000),SVC,0.649841652529694,120397.57860291275,1,8,6,42,0.8,30000
SVC-p1-tr(8)-sw(6)-lw(42)-fa(0.8)-max(100000),SVC,0.6550685923148295,172817.82499696134,1,8,6,42,0.8,100000
SVC-p1-tr(8)-sw(6)-lw(42)-fa(1)-max(20000),SVC,0.709747633096792,113073.5822823775,1,8,6,42,1.0,20000
SVC-p1-tr(8)-sw(6)-lw(42)-fa(1)-max(30000),SVC,0.7397043397925775,121661.26098854354,1,8,6,42,1.0,30000
SVC-p1-tr(8)-sw(6)-lw(42)-fa(1)-max(100000),SVC,0.7317303966441309,173642.67112667157,1,8,6,42,1.0,100000
SVC-p1-tr(8)-sw(6)-lw(42)-fa(2)-max(20000),SVC,0.36796410560892157,106291.61060289906,1,8,6,42,2.0,20000
SVC-p1-tr(8)-sw(6)-lw(42)-fa(2)-max(30000),SVC,0.3439907286071089,110311.02536011694,1,8,6,42,2.0,30000
SVC-p1-tr(8)-sw(6)-lw(42)-fa(2)-max(100000),SVC,0.3739467365169816,136836.92703587544,1,8,6,42,2.0,100000
SVC-p1-tr(8)-sw(6)-lw(42)-fa(3)-max(20000),SVC,-0.19944095975622922,101907.56248815382,1,8,6,42,3.0,20000
SVC-p1-tr(8)-sw(6)-lw(42)-fa(3)-max(30000),SVC,-0.17299375687589436,102300.7789009508,1,8,6,42,3.0,30000
SVC-p1-tr(8)-sw(6)-lw(42)-fa(3)-max(100000),SVC,-0.20923420090182487,106179.54431054548,1,8,6,42,3.0,100000
SVC-p1-tr(8)-sw(6)-lw(60)-fa(0.1)-max(20000),SVC,0.03677179206011005,117276.72786755027,1,8,6,60,0.1,20000
SVC-p1-tr(8)-sw(6)-lw(60)-fa(0.1)-max(30000),SVC,0.051175458441939714,118070.64781779044,1,8,6,60,0.1,30000
SVC-p1-tr(8)-sw(6)-lw(60)-fa(0.1)-max(100000),SVC,-0.002904116803977841,169015.69395839522,1,8,6,60,0.1,100000
SVC-p1-tr(8)-sw(6)-lw(60)-fa(0.25)-max(20000),SVC,0.23793371802689323,116154.8210550538,1,8,6,60,0.25,20000
SVC-p1-tr(8)-sw(6)-lw(60)-fa(0.25)-max(30000),SVC,0.21384736994642295,126952.30375774449,1,8,6,60,0.25,30000
SVC-p1-tr(8)-sw(6)-lw(60)-fa(0.25)-max(100000),SVC,0.1857460659579735,166250.75548505908,1,8,6,60,0.25,100000
SVC-p1-tr(8)-sw(6)-lw(60)-fa(0.5)-max(20000),SVC,0.5361016323083272,113643.43833062574,1,8,6,60,0.5,20000
SVC-p1-tr(8)-sw(6)-lw(60)-fa(0.5)-max(30000),SVC,0.5809400360386783,119650.47547275241,1,8,6,60,0.5,30000
SVC-p1-tr(8)-sw(6)-lw(60)-fa(0.5)-max(100000),SVC,0.5081771430855283,163256.46932024433,1,8,6,60,0.5,100000
SVC-p1-tr(8)-sw(6)-lw(60)-fa(0.8)-max(20000),SVC,0.6719519023896684,115539.09489638761,1,8,6,60,0.8,20000
SVC-p1-tr(8)-sw(6)-lw(60)-fa(0.8)-max(30000),SVC,0.6108688578584012,120280.80254131301,1,8,6,60,0.8,30000
SVC-p1-tr(8)-sw(6)-lw(60)-fa(0.8)-max(100000),SVC,0.7025550289332421,171769.05757648195,1,8,6,60,0.8,100000
SVC-p1-tr(8)-sw(6)-lw(60)-fa(1)-max(20000),SVC,0.6912034239816123,115319.4390917308,1,8,6,60,1.0,20000
SVC-p1-tr(8)-sw(6)-lw(60)-fa(1)-max(30000),SVC,0.7463458079656213,121372.69620539062,1,8,6,60,1.0,30000
SVC-p1-tr(8)-sw(6)-lw(60)-fa(1)-max(100000),SVC,0.666539397095313,163207.5577514295,1,8,6,60,1.0,100000
SVC-p1-tr(8)-sw(6)-lw(60)-fa(2)-max(20000),SVC,0.3564133620017391,107736.76241806097,1,8,6,60,2.0,20000
SVC-p1-tr(8)-sw(6)-lw(60)-fa(2)-max(30000),SVC,0.34759351462385113,111559.0097110371,1,8,6,60,2.0,30000
SVC-p1-tr(8)-sw(6)-lw(60)-fa(2)-max(100000),SVC,0.35219613187523013,135119.7468677969,1,8,6,60,2.0,100000
SVC-p1-tr(8)-sw(6)-lw(60)-fa(3)-max(20000),SVC,-0.4105115846560452,102909.13580130239,1,8,6,60,3.0,20000
SVC-p1-tr(8)-sw(6)-lw(60)-fa(3)-max(30000),SVC,-0.4150150496866578,103834.24734356074,1,8,6,60,3.0,30000
SVC-p1-tr(8)-sw(6)-lw(60)-fa(3)-max(100000),SVC,-0.4150150496866578,109388.48605845189,1,8,6,60,3.0,100000
SVC-p1-tr(8)-sw(6)-lw(180)-fa(0.1)-max(20000),SVC,0.17177541049519618,116079.16402851912,1,8,6,180,0.1,20000
SVC-p1-tr(8)-sw(6)-lw(180)-fa(0.1)-max(30000),SVC,0.16430378768439002,123675.82056678907,1,8,6,180,0.1,30000
SVC-p1-tr(8)-sw(6)-lw(180)-fa(0.1)-max(100000),SVC,0.14026812668214517,172003.25191593607,1,8,6,180,0.1,100000
SVC-p1-tr(8)-sw(6)-lw(180)-fa(0.25)-max(20000),SVC,0.3510429257763382,114709.29427567666,1,8,6,180,0.25,20000
SVC-p1-tr(8)-sw(6)-lw(180)-fa(0.25)-max(30000),SVC,0.38249946453510697,121904.14043431835,1,8,6,180,0.25,30000
SVC-p1-tr(8)-sw(6)-lw(180)-fa(0.25)-max(100000),SVC,0.3681685807626607,173178.23724560306,1,8,6,180,0.25,100000
SVC-p1-tr(8)-sw(6)-lw(180)-fa(0.5)-max(20000),SVC,0.6934544509090359,115462.0095209208,1,8,6,180,0.5,20000
SVC-p1-tr(8)-sw(6)-lw(180)-fa(0.5)-max(30000),SVC,0.6414215972754509,122222.77182323934,1,8,6,180,0.5,30000
SVC-p1-tr(8)-sw(6)-lw(180)-fa(0.5)-max(100000),SVC,0.6652023388221686,170033.90466264932,1,8,6,180,0.5,100000
SVC-p1-tr(8)-sw(6)-lw(180)-fa(0.8)-max(20000),SVC,0.7378516858179787,115438.4913868538,1,8,6,180,0.8,20000
SVC-p1-tr(8)-sw(6)-lw(180)-fa(0.8)-max(30000),SVC,0.7399703362475494,121623.48515695671,1,8,6,180,0.8,30000
SVC-p1-tr(8)-sw(6)-lw(180)-fa(0.8)-max(100000),SVC,0.7355028186334476,162330.24922091415,1,8,6,180,0.8,100000
SVC-p1-tr(8)-sw(6)-lw(180)-fa(1)-max(20000),SVC,0.6831850073163237,113086.9202653882,1,8,6,180,1.0,20000
SVC-p1-tr(8)-sw(6)-lw(180)-fa(1)-max(30000),SVC,0.6840694634356765,117443.29518576588,1,8,6,180,1.0,30000
SVC-p1-tr(8)-sw(6)-lw(180)-fa(1)-max(100000),SVC,0.687246055980021,150755.77970959805,1,8,6,180,1.0,100000
SVC-p1-tr(8)-sw(6)-lw(180)-fa(2)-max(20000),SVC,0.019208293844832247,104909.1951026777,1,8,6,180,2.0,20000
SVC-p1-tr(8)-sw(6)-lw(180)-fa(2)-max(30000),SVC,0.001737595139254644,107039.57820936892,1,8,6,180,2.0,30000
SVC-p1-tr(8)-sw(6)-lw(180)-fa(2)-max(100000),SVC,0.00016650568712162084,118655.27020404751,1,8,6,180,2.0,100000
SVC-p1-tr(8)-sw(6)-lw(180)-fa(3)-max(20000),SVC,-0.6807477732335898,101285.68632979318,1,8,6,180,3.0,20000
SVC-p1-tr(8)-sw(6)-lw(180)-fa(3)-max(30000),SVC,-0.6622084046397889,101770.76489426257,1,8,6,180,3.0,30000
SVC-p1-tr(8)-sw(6)-lw(180)-fa(3)-max(100000),SVC,-0.6692399466435646,105219.30020811486,1,8,6,180,3.0,100000
SVC-p1-tr(8)-sw(6)-lw(252)-fa(0.1)-max(20000),SVC,0.12237288467216034,116779.46610626482,1,8,6,252,0.1,20000
SVC-p1-tr(8)-sw(6)-lw(252)-fa(0.1)-max(30000),SVC,0.13441726349238814,123268.99602932841,1,8,6,252,0.1,30000
SVC-p1-tr(8)-sw(6)-lw(252)-fa(0.1)-max(100000),SVC,0.12445443426181413,162457.08134528808,1,8,6,252,0.1,100000
SVC-p1-tr(8)-sw(6)-lw(252)-fa(0.25)-max(20000),SVC,0.3496600278701011,116350.4932196025,1,8,6,252,0.25,20000
SVC-p1-tr(8)-sw(6)-lw(252)-fa(0.25)-max(30000),SVC,0.3364321117041623,123196.26007356019,1,8,6,252,0.25,30000
SVC-p1-tr(8)-sw(6)-lw(252)-fa(0.25)-max(100000),SVC,0.28947746394443574,170571.21878419307,1,8,6,252,0.25,100000
SVC-p1-tr(8)-sw(6)-lw(252)-fa(0.5)-max(20000),SVC,0.6729062270383076,116603.51955235342,1,8,6,252,0.5,20000
SVC-p1-tr(8)-sw(6)-lw(252)-fa(0.5)-max(30000),SVC,0.6949141136668544,127717.16975860285,1,8,6,252,0.5,30000
SVC-p1-tr(8)-sw(6)-lw(252)-fa(0.5)-max(100000),SVC,0.6311825919621767,164608.74913525587,1,8,6,252,0.5,100000
SVC-p1-tr(8)-sw(6)-lw(252)-fa(0.8)-max(20000),SVC,0.6714713090601004,112665.64719426438,1,8,6,252,0.8,20000
SVC-p1-tr(8)-sw(6)-lw(252)-fa(0.8)-max(30000),SVC,0.7140419343401234,118422.9300890892,1,8,6,252,0.8,30000
SVC-p1-tr(8)-sw(6)-lw(252)-fa(0.8)-max(100000),SVC,0.6671462564711702,149535.75744637844,1,8,6,252,0.8,100000
SVC-p1-tr(8)-sw(6)-lw(252)-fa(1)-max(20000),SVC,0.48715852026912476,107812.60613189689,1,8,6,252,1.0,20000
SVC-p1-tr(8)-sw(6)-lw(252)-fa(1)-max(30000),SVC,0.4938571261939768,112063.06234781409,1,8,6,252,1.0,30000
SVC-p1-tr(8)-sw(6)-lw(252)-fa(1)-max(100000),SVC,0.48818489585863634,136927.37566721783,1,8,6,252,1.0,100000
SVC-p1-tr(8)-sw(6)-lw(252)-fa(2)-max(20000),SVC,-0.13962775768721647,106676.55005469867,1,8,6,252,2.0,20000
SVC-p1-tr(8)-sw(6)-lw(252)-fa(2)-max(30000),SVC,-0.15582544590670988,108007.45656720798,1,8,6,252,2.0,30000
SVC-p1-tr(8)-sw(6)-lw(252)-fa(2)-max(100000),SVC,-0.15501571352218413,114396.40637305014,1,8,6,252,2.0,100000
SVC-p1-tr(8)-sw(6)-lw(252)-fa(3)-max(20000),SVC,-0.3395922295230036,101727.63637442795,1,8,6,252,3.0,20000
SVC-p1-tr(8)-sw(6)-lw(252)-fa(3)-max(30000),SVC,-0.3753797495087978,102775.89036877548,1,8,6,252,3.0,30000
SVC-p1-tr(8)-sw(6)-lw(252)-fa(3)-max(100000),SVC,-0.35601508699728956,103972.5561119504,1,8,6,252,3.0,100000
