Time (UTC),open,high,low,close,volume
2021-11-22 17:00:00+00:00,57763.39,57799.86,57347.13,57459.42,105185024.23
2021-11-22 18:00:00+00:00,57459.42,57473.86,56476.82,56515.29,163918878.61
2021-11-22 19:00:00+00:00,56515.29,57120.4,55866.07,56020.59,241372860.97
2021-11-22 20:00:00+00:00,56020.59,56389.88,55755.33,55912.23,176910673.65
2021-11-22 21:00:00+00:00,55912.23,56457.21,55673.01,56294.06,140636176.52
2021-11-22 22:00:00+00:00,56294.06,56750.31,56138.4,56745.13,70654883.06
2021-11-22 23:00:00+00:00,56745.13,56746.15,56274.94,56303.06,70301331.11
2021-11-23 00:00:00+00:00,56303.06,56849.42,56031.15,56626.43,71487334.87
2021-11-23 01:00:00+00:00,56626.43,56957.87,56508.29,56889.22,54205827.09
2021-11-23 02:00:00+00:00,56889.22,56979.8,56677.79,56942.16,56309593.97
2021-11-23 03:00:00+00:00,56942.16,57261.92,56836.42,56969.71,51768288.89
2021-11-23 04:00:00+00:00,56969.71,57047.82,56812.85,56824.93,45934908.63
2021-11-23 05:00:00+00:00,56824.93,56867.49,56396.92,56560.61,62061293.27
2021-11-23 06:00:00+00:00,56560.61,56649.51,56214.78,56394.62,74555637.43
2021-11-23 07:00:00+00:00,56394.62,56405.94,55876.59,56036.42,72883023.88
2021-11-23 08:00:00+00:00,56036.42,56400.42,55757.65,56260.71,95677584.19
2021-11-23 09:00:00+00:00,56260.71,57333.33,55485.59,56644.35,290749497.04
2021-11-23 10:00:00+00:00,56644.35,57709.66,56321.22,56371.49,207626638.54
2021-11-23 11:00:00+00:00,56371.49,56561.26,55954.2,56130.63,86048554.06
2021-11-23 12:00:00+00:00,56130.63,56452.16,56110.29,56307.74,50166542.16
2021-11-23 13:00:00+00:00,56307.74,56927.67,56304.36,56787.24,73489251.19
2021-11-23 14:00:00+00:00,56787.24,57699.57,56644.71,57698.64,138833948.05
2021-11-23 15:00:00+00:00,57698.64,57737.02,56872.13,56898.96,140735022.03
2021-11-23 16:00:00+00:00,56898.96,57584.91,56897.01,57468.98,116411246.26
2021-11-23 17:00:00+00:00,57468.98,57678.1,57259.6,57271.2,89671980.22
2021-11-23 18:00:00+00:00,57271.2,57578.3,57151.78,57443.77,64755936.39
2021-11-23 19:00:00+00:00,57443.77,57842.54,57246.91,57797.37,89897195.46
2021-11-23 20:00:00+00:00,57797.37,57873.48,57414.4,57866.86,86873847.66
2021-11-23 21:00:00+00:00,57866.86,57873.77,57559.79,57706.05,66742974.78
2021-11-23 22:00:00+00:00,57706.05,57743.16,57479.62,57587.76,32421294.46
2021-11-23 23:00:00+00:00,57587.76,57759.09,57498.3,57566.6,34541528.51
2021-11-24 00:00:00+00:00,57566.6,57740.34,57520.29,57544.24,31281049.63
2021-11-24 01:00:00+00:00,57544.24,57591.12,57042.48,57057.76,78118213.55
2021-11-24 02:00:00+00:00,57057.76,57126.94,56172.37,56249.72,120497534.13
2021-11-24 03:00:00+00:00,56249.72,56484.02,56247.72,56422.64,81250788.53
2021-11-24 04:00:00+00:00,56422.64,56769.22,56379.0,56582.61,39925405.04
2021-11-24 05:00:00+00:00,56582.61,56805.0,56511.23,56627.63,52468025.14
2021-11-24 06:00:00+00:00,56627.63,56739.03,56265.97,56623.24,41738603.56
2021-11-24 07:00:00+00:00,56623.24,56718.54,56426.71,56527.49,56403258.84
2021-11-24 08:00:00+00:00,56527.49,57392.15,56424.47,56893.71,98668441.85
2021-11-24 09:00:00+00:00,56893.71,57009.67,56676.01,56701.22,45954125.62
2021-11-24 10:00:00+00:00,56701.22,56880.34,56441.58,56449.86,41241924.27
2021-11-24 11:00:00+00:00,56449.86,56772.11,56361.39,56647.96,42028816.0
2021-11-24 12:00:00+00:00,56647.96,56729.65,56429.61,56458.86,44306372.39
2021-11-24 13:00:00+00:00,56458.86,56868.25,56049.37,56059.51,99843728.83
2021-11-24 14:00:00+00:00,56059.51,56342.87,55899.88,56151.17,129322825.75
2021-11-24 15:00:00+00:00,56151.17,57164.48,56105.18,56773.75,111573659.53
2021-11-24 16:00:00+00:00,56773.75,56876.51,56597.52,56632.02,74457257.81
2021-11-24 17:00:00+00:00,56632.02,56785.67,56508.12,56554.62,51318718.7
2021-11-24 18:00:00+00:00,56554.62,57125.1,56537.1,56816.94,75424207.2
2021-11-24 19:00:00+00:00,56816.94,56905.63,56607.5,56867.31,54228467.55
2021-11-24 20:00:00+00:00,56867.31,57449.21,56759.41,57436.36,92158452.14
2021-11-24 21:00:00+00:00,57436.36,57492.32,57233.91,57328.44,63396184.72
2021-11-24 22:00:00+00:00,57328.44,57428.01,56893.33,57015.67,49935274.32
2021-11-24 23:00:00+00:00,57015.67,57245.43,56999.7,57175.09,54475738.61
2021-11-25 00:00:00+00:00,57175.09,58273.7,57141.88,58040.3,113665754.13
2021-11-25 01:00:00+00:00,58040.3,58277.71,57754.11,57770.98,57617425.85
2021-11-25 02:00:00+00:00,57770.98,57869.1,57540.12,57743.47,54236081.73
2021-11-25 03:00:00+00:00,57743.47,57816.54,57608.9,57767.99,30976567.88
2021-11-25 04:00:00+00:00,57767.99,57825.85,57210.3,57275.86,61984862.66
2021-11-25 05:00:00+00:00,57275.86,57316.42,57056.64,57147.49,43853665.42
2021-11-25 06:00:00+00:00,57147.49,57381.09,57118.47,57295.08,56162466.49
2021-11-25 07:00:00+00:00,57295.08,57746.07,57294.94,57692.48,38145645.48
2021-11-25 08:00:00+00:00,57692.48,57955.52,57619.12,57622.68,36380683.25
2021-11-25 09:00:00+00:00,57622.68,57828.9,57393.14,57799.44,40939028.58
2021-11-25 10:00:00+00:00,57799.44,58475.25,57772.15,58023.53,106134556.21
2021-11-25 11:00:00+00:00,58023.53,58110.86,57894.12,58037.52,32258160.22
2021-11-25 12:00:00+00:00,58037.52,58743.43,57961.5,58692.99,81318170.37
2021-11-25 13:00:00+00:00,58692.99,58879.22,58472.77,58594.4,90142007.48
2021-11-25 14:00:00+00:00,58594.4,58810.3,58521.49,58757.14,58484054.06
2021-11-25 15:00:00+00:00,58757.14,59168.72,58642.12,59100.33,89535959.12
2021-11-25 16:00:00+00:00,59100.33,59437.04,58909.23,59043.19,118291283.74
2021-11-25 17:00:00+00:00,59043.19,59289.73,59033.32,59209.31,57867366.91
2021-11-25 18:00:00+00:00,59209.31,59277.56,59070.2,59148.68,32252711.76
2021-11-25 19:00:00+00:00,59148.68,59295.48,58753.29,58906.37,47852179.36
2021-11-25 20:00:00+00:00,58906.37,59132.48,58858.84,58905.57,36444733.62
2021-11-25 21:00:00+00:00,58905.57,59081.89,58767.28,58864.1,40523310.3
2021-11-25 22:00:00+00:00,58864.1,58942.76,58586.63,58938.05,34420213.14
2021-11-25 23:00:00+00:00,58938.05,59357.07,58851.74,58966.99,53300420.71
2021-11-26 00:00:00+00:00,58966.99,59201.95,58710.01,58771.55,42670677.88
2021-11-26 01:00:00+00:00,58771.55,58935.56,58642.35,58654.49,22532486.83
2021-11-26 02:00:00+00:00,58654.49,58678.9,58212.18,58238.71,60973185.98
2021-11-26 03:00:00+00:00,58238.71,58244.41,57914.73,57955.09,91121333.25
