Time (UTC),open,high,low,close,volume_from,volume_to
2021-08-23 06:00:00+00:00,3330.99,3343.94,3321.17,3330.38,12102.51,40356386.38
2021-08-23 07:00:00+00:00,3330.38,3332.83,3315.29,3325.75,9778.13,32519314.95
2021-08-23 08:00:00+00:00,3325.75,3340.02,3319.34,3334.46,6109.69,20348394.46
2021-08-23 09:00:00+00:00,3334.46,3352.78,3333.16,3351.64,8234.03,27533906.08
2021-08-23 10:00:00+00:00,3351.64,3365.02,3319.85,3333.02,18734.33,62652024.09
2021-08-23 11:00:00+00:00,3333.02,3353.37,3324.55,3346.0,6291.58,21015936.47
2021-08-23 12:00:00+00:00,3346.0,3353.69,3338.38,3343.18,8233.42,27542733.42
2021-08-23 13:00:00+00:00,3343.18,3351.8,3330.74,3346.61,11721.84,39180052.53
2021-08-23 14:00:00+00:00,3346.61,3378.69,3304.75,3313.39,31813.11,106348964.14
2021-08-23 15:00:00+00:00,3313.39,3337.3,3299.9,3327.72,21205.71,70430593.74
2021-08-23 16:00:00+00:00,3327.72,3353.86,3324.44,3352.98,12873.46,42949712.93
2021-08-23 17:00:00+00:00,3352.98,3356.78,3333.32,3334.24,13642.31,45619007.77
2021-08-23 18:00:00+00:00,3334.24,3342.47,3318.08,3329.32,11609.98,38670130.6
2021-08-23 19:00:00+00:00,3329.32,3329.32,3304.96,3310.34,14771.18,48942285.14
2021-08-23 20:00:00+00:00,3310.34,3343.4,3280.68,3340.11,24225.0,80049068.65
2021-08-23 21:00:00+00:00,3340.11,3345.25,3326.44,3340.65,9370.58,31269379.02
2021-08-23 22:00:00+00:00,3340.65,3340.65,3323.72,3335.74,6685.39,22271804.85
2021-08-23 23:00:00+00:00,3335.74,3335.74,3314.99,3322.71,8007.68,26633363.85
2021-08-24 00:00:00+00:00,3322.71,3350.74,3295.0,3311.56,16634.62,55279853.19
2021-08-24 01:00:00+00:00,3311.56,3314.58,3284.31,3294.67,11892.66,39189457.45
2021-08-24 02:00:00+00:00,3294.67,3308.52,3292.33,3307.01,5264.74,17385084.2
2021-08-24 03:00:00+00:00,3306.93,3327.3,3314.96,3324.83,190609.94,633745792.82
2021-08-24 04:00:00+00:00,3324.83,3348.54,3331.71,3336.66,207243.69,691501992.63
2021-08-24 05:00:00+00:00,3336.86,3346.37,3330.53,3335.84,5148.35,17184450.4
2021-08-24 06:00:00+00:00,3335.84,3352.83,3325.87,3351.81,7235.85,24180668.96
2021-08-24 07:00:00+00:00,3351.81,3359.79,3342.15,3349.2,8201.9,27501571.74
2021-08-24 08:00:00+00:00,3349.2,3353.93,3333.73,3336.64,4195.55,14023759.97
2021-08-24 09:00:00+00:00,3335.94,3330.43,3322.49,3326.46,7466.7,24837677.17
2021-08-24 10:00:00+00:00,3327.13,3343.28,3309.79,3310.2,6985.15,23221974.0
2021-08-24 11:00:00+00:00,3310.2,3325.85,3300.41,3324.53,7287.61,24123895.16
2021-08-24 12:00:00+00:00,3324.53,3325.15,3300.96,3318.33,6894.51,22828453.13
2021-08-24 13:00:00+00:00,3318.33,3320.65,3243.64,3250.12,35767.46,116884963.67
2021-08-24 14:00:00+00:00,3250.12,3253.54,3226.54,3238.57,27187.05,88135915.24
2021-08-24 15:00:00+00:00,3238.57,3243.88,3201.28,3211.1,19577.83,63109853.96
2021-08-24 16:00:00+00:00,3211.1,3211.29,3150.96,3168.19,37524.02,119369289.77
2021-08-24 17:00:00+00:00,3168.19,3200.33,3161.56,3178.9,19697.62,62784014.99
2021-08-24 18:00:00+00:00,3178.9,3191.47,3165.96,3188.69,14732.36,46811373.25
2021-08-24 19:00:00+00:00,3188.69,3229.67,3170.85,3218.27,17973.38,57493353.48
2021-08-24 20:00:00+00:00,3218.27,3220.79,3190.21,3217.32,10601.64,34002576.51
2021-08-24 21:00:00+00:00,3217.32,3219.59,3178.65,3198.11,7345.9,23503901.17
2021-08-24 22:00:00+00:00,3198.11,3225.07,3192.41,3215.48,7334.65,23557080.44
2021-08-24 23:00:00+00:00,3215.48,3219.13,3168.2,3172.57,16577.4,52749209.88
2021-08-25 00:00:00+00:00,3172.57,3212.33,3171.2,3196.14,12373.79,39506281.82
2021-08-25 01:00:00+00:00,3196.14,3203.9,3169.85,3203.9,8565.19,27279323.16
2021-08-25 02:00:00+00:00,3203.9,3216.67,3192.06,3205.79,7621.12,24419369.26
2021-08-25 03:00:00+00:00,3205.79,3206.79,3174.89,3176.48,7024.78,22424001.15
2021-08-25 04:00:00+00:00,3176.48,3191.75,3159.57,3175.48,12040.58,38198092.64
2021-08-25 05:00:00+00:00,3175.48,3216.88,3175.47,3212.28,8036.77,25710276.34
2021-08-25 06:00:00+00:00,3212.28,3223.19,3201.07,3202.6,5833.79,18735252.47
2021-08-25 07:00:00+00:00,3202.6,3211.83,3175.09,3184.78,5968.14,19051541.15
2021-08-25 08:00:00+00:00,3184.78,3186.98,3102.11,3103.46,30948.96,97155835.75
2021-08-25 09:00:00+00:00,3103.46,3119.49,3080.23,3098.76,20771.89,64406117.59
2021-08-25 10:00:00+00:00,3098.76,3130.75,3095.41,3125.97,10651.09,33190481.79
2021-08-25 11:00:00+00:00,3125.97,3143.06,3114.51,3140.19,8634.02,27022767.83
2021-08-25 12:00:00+00:00,3140.19,3155.62,3115.6,3151.02,14001.65,43956789.01
2021-08-25 13:00:00+00:00,3151.02,3159.74,3124.19,3133.08,12034.84,37885534.17
2021-08-25 14:00:00+00:00,3133.08,3191.62,3103.56,3188.19,31901.37,100543581.26
2021-08-25 15:00:00+00:00,3188.19,3224.13,3176.31,3218.61,21172.28,67773406.12
2021-08-25 16:00:00+00:00,3218.61,3231.18,3204.14,3216.13,12275.81,39481354.74
2021-08-25 17:00:00+00:00,3216.13,3239.1,3203.69,3225.6,17338.44,55952081.43
2021-08-25 18:00:00+00:00,3225.6,3239.65,3222.03,3232.7,10467.19,33852081.34
2021-08-25 19:00:00+00:00,3232.7,3248.84,3206.24,3216.75,17763.67,57402569.13
2021-08-25 20:00:00+00:00,3216.75,3239.4,3200.67,3210.0,10910.39,35150974.77
2021-08-25 21:00:00+00:00,3210.0,3224.8,3206.73,3223.19,6539.91,21035482.84
2021-08-25 22:00:00+00:00,3223.19,3237.64,3211.86,3218.52,7940.09,25572985.03
2021-08-25 23:00:00+00:00,3218.52,3237.89,3209.15,3228.86,8426.82,27197507.03
2021-08-26 00:00:00+00:00,3228.86,3251.2,3210.47,3246.55,11874.6,38386466.68
2021-08-26 01:00:00+00:00,3246.55,3249.67,3211.76,3211.76,7515.27,24237137.38
2021-08-26 02:00:00+00:00,3211.76,3222.88,3209.04,3214.52,5111.71,16438168.53
2021-08-26 03:00:00+00:00,3214.52,3215.05,3141.65,3148.48,19807.63,62720639.85
2021-08-26 04:00:00+00:00,3148.48,3161.49,3137.57,3158.06,6816.02,21480617.82
2021-08-26 05:00:00+00:00,3158.06,3166.99,3108.05,3120.42,14839.3,46446400.68
2021-08-26 06:00:00+00:00,3120.42,3132.56,3090.54,3094.55,27268.88,84780053.03
2021-08-26 07:00:00+00:00,3094.55,3120.25,3063.81,3104.38,35044.13,108247659.28
2021-08-26 08:00:00+00:00,3104.38,3116.41,3086.88,3101.22,20097.2,62295285.87
2021-08-26 09:00:00+00:00,3101.22,3109.78,3084.07,3084.87,7958.72,24651328.13
2021-08-26 10:00:00+00:00,3084.87,3110.47,3077.73,3099.76,7845.32,24300288.87
2021-08-26 11:00:00+00:00,3099.76,3117.86,3088.43,3088.87,7172.22,22264752.94
2021-08-26 12:00:00+00:00,3088.87,3126.68,3059.7,3099.32,25262.86,78080304.38
2021-08-26 13:00:00+00:00,3099.32,3131.17,3095.34,3126.25,11352.84,35342924.95
2021-08-26 14:00:00+00:00,3126.25,3148.86,3109.97,3118.04,14313.63,44811923.58
2021-08-26 15:00:00+00:00,3118.04,3133.75,3095.7,3104.55,10600.68,33003552.55
2021-08-26 16:00:00+00:00,3104.55,3119.5,3078.05,3112.2,15013.27,46529797.92
2021-08-26 17:00:00+00:00,3112.2,3126.7,3109.52,3114.53,7780.92,24265729.59
2021-08-26 18:00:00+00:00,3114.53,3133.82,3095.69,3123.42,6730.73,20953000.39
2021-08-26 19:00:00+00:00,3123.42,3126.65,3096.87,3110.71,8081.04,25124824.57
2021-08-26 20:00:00+00:00,3110.71,3123.59,3106.53,3118.13,5841.25,18208044.97
2021-08-26 21:00:00+00:00,3118.13,3140.99,3118.13,3137.14,5027.15,15755906.29
2021-08-26 22:00:00+00:00,3137.14,3147.9,3122.5,3126.6,6071.2,19033845.26
2021-08-26 23:00:00+00:00,3126.6,3137.44,3090.44,3093.62,6577.08,20512770.17
2021-08-27 00:00:00+00:00,3093.62,3114.63,3057.59,3114.19,21352.04,65749200.47
2021-08-27 01:00:00+00:00,3114.19,3144.64,3113.83,3120.98,13017.57,40732443.92
2021-08-27 02:00:00+00:00,3120.98,3133.12,3110.65,3110.66,5179.28,16176282.0
2021-08-27 03:00:00+00:00,3110.66,3113.77,3084.3,3094.77,7173.66,22196163.3
2021-08-27 04:00:00+00:00,3094.77,3106.14,3076.77,3102.31,9658.31,29833375.41
2021-08-27 05:00:00+00:00,3102.31,3119.03,3099.17,3110.29,5971.26,18565794.48
2021-08-27 06:00:00+00:00,3110.29,3117.46,3103.39,3108.98,4494.1,13977626.9
2021-08-27 07:00:00+00:00,3108.98,3131.06,3094.19,3128.16,11674.62,36395802.42
2021-08-27 08:00:00+00:00,3128.16,3130.01,3108.76,3113.29,5513.84,17204480.71
2021-08-27 09:00:00+00:00,3112.51,3117.83,3110.27,3112.16,11010.52,34266494.1
2021-08-27 10:00:00+00:00,3112.01,3124.4,3110.42,3121.18,5570.18,17373773.66
2021-08-27 11:00:00+00:00,3121.18,3173.93,3118.87,3159.24,15465.73,48763729.95
2021-08-27 12:00:00+00:00,3159.24,3167.31,3149.37,3157.88,8825.99,27890364.39
